83724.08	91101.74	103.9	429683.28
75227.52	136862.98	24742.64	480543.86
1180.22	156819.18	256.76	714588.84
64676.62	116026.2	45.96	457051.22
135990.92	121246.24	51.2	408722.64
50997.2	86510.26	424.46	442995.08
26136.68	78517.72	276.38	464286.22
52594.86	81286.14	79.08	442994.92
94752.58	119266.64	51.18	391013.6
172007.04	184137.56	38.1	435655.3
25732.96	82828.22	690.64	462988.18
65315.46	122717.66	728.88	411380.0
111056.64	102886.38	175.88	369473.1
21299.68	83801.62	66.16	466048.54
47751.08	117995.64	55.8	435633.48
43305.32	189768.7	36.7	513649.28
128808.66	127503.2	66.8	369327.34
532853.28	176558.66	64685.76	363641.3
42410.76	107539.22	53.54	379553.48
181050.46	79890.42	24808.36	440850.76
64722.78	101152.56	48.14	380649.52
17100.98	108717.7	49.86	488552.46
126381.98	125483.52	25.72	338283.78
72336.5	90731.76	91.8	352180.94
317525.54	317971.24	715.54	533365.68
95792.5	88705.88	144.54	324421.08
40991.1	70606.4	93.1	383817.4
23754.46	61913.9	40.08	420129.56
35440.52	90744.5	103.86	386271.12
2402.26	208125.5	18661.4	527769.84
137779.66	152097.26	89.32	325828.76
192509.94	94459.98	218.32	292781.76
56874.72	116875.66	23.22	376401.4
30130.22	60624.54	79.46	392695.78
360510.0	144900.44	43.74	181357.82
114965.04	120398.34	38.04	311917.58
117124.0	81470.3	76.72	313683.98
17002.84	88722.74	43.94	425488.48
61806.42	61511.86	313.52	398782.2
30583.86	72796.6	24.3	359679.24
82659.24	92552.4	109.14	293578.22
5526.74	65659.84	50.92	422409.5
63759.02	91631.02	13.02	310075.94
29814.96	187026.2	44998.86	429939.98
30274.54	56954.42	22.46	346398.58
323140.28	230642.02	51.56	292737.14
83004.52	57450.2	40029.5	295906.78
21097.48	57469.56	41720.92	328322.04
34560.5	61649.14	170.58	318989.78
118255.0	91334.08	17.22	250300.7
70392.12	87483.98	168.54	297696.36
181236.18	67824.52	52.4	223218.9
36148.82	75928.44	1389.46	307657.28
44904.46	95559.9	53.66	355857.98
12198.54	92391.4	48.96	335347.1
45171.22	80778.7	87.92	290056.16
127155.3	96777.46	35.38	249264.86
99553.64	95835.7	45.54	251496.12
16658.6	51093.38	410.82	340738.2
43912.56	65143.72	125.6	291826.12
46445.18	113413.3	79.24	361423.28
39292.86	89012.14	41.04	306319.96
33150.12	83369.12	44950.78	297428.98
180914.02	103741.08	37.28	229421.62
233894.78	143928.38	8.6	188662.24
144265.24	71006.26	243.76	209057.74
35056.26	47072.76	31.84	307835.14
73668.78	61959.7	34.58	254099.94
16193.82	80212.94	42.66	292240.58
109134.26	60074.22	83.02	232407.5
28895.48	58228.52	63.72	278353.28
21757.74	48308.96	119.28	305937.02
35860.44	101953.42	21.26	231410.88
20968.0	69663.0	42.18	304824.82
6231.98	72268.18	68.7	304242.14
29679.54	63747.88	17247.5	273957.08
71678.56	76491.16	13.34	226852.94
58417.8	55325.92	90.1	288830.18
82636.82	89176.06	31.72	228697.4
43477.42	62795.9	57.18	248092.5
131955.94	39315.86	93352.7	201066.5
27797.52	45342.2	100.54	271063.74
45724.24	54461.48	79.54	240593.74
50764.92	64980.88	115.18	245160.02
36473.36	63136.38	84.7	239338.56
20630.06	58129.52	30.78	275361.64
39120.24	61722.7	46.94	244843.12
46594.66	55674.42	39.3	231074.62
94449.4	57419.4	51.54	197061.66
44348.52	147112.9	6.58	338525.0
105901.48	98989.2	68.5	200538.82
98099.0	72763.58	23.48	202160.94
37700.24	55533.2	77.22	244182.34
31299.52	37077.26	18.98	300111.24
38381.96	68851.52	31.34	234770.18
20584.42	37328.4	34.34	267571.84
53149.0	56514.86	17.08	219724.06
15500.68	38047.2	157.88	272261.24
1432.62	84300.14	127.94	275636.3
38608.16	48357.58	37.2	234199.06
52820.38	63826.96	49.82	208890.84
10609.96	60893.92	70.14	263020.98
102593.88	56833.86	85.24	179658.02
14190.62	116385.08	50.3	266932.0
52552.6	55093.22	23.54	214716.64
79524.34	56692.0	5332.76	191081.9
77035.4	80070.82	7.58	248961.2
21619.72	58115.14	216.18	229561.96
10977.52	52639.92	79.62	235235.94
14223.88	43866.32	47.04	241305.76
17652.12	43594.12	5115.46	248425.3
68676.94	50279.26	40.7	187798.1
19218.68	48998.96	95.26	249744.1
62112.94	45469.98	285.86	194220.22
42256.08	51986.5	26.02	203064.4
43704.52	67564.1	62.24	202691.14
23875.14	37840.42	24575.38	209892.06
56615.24	46935.5	68.8	209596.46
82770.48	35985.4	29.54	180497.58
36058.26	52116.1	16.96	205202.68
172970.1	48364.28	6.54	136200.08
41406.74	72862.9	153.52	219616.84
15433.26	35996.88	105.16	230288.7
6102.24	49198.9	48.24	228741.62
100686.72	110226.66	11.98	183984.64
34085.38	51263.2	41.32	192941.1
54480.06	53735.56	23.6	181864.78
35177.56	39843.3	70.34	198179.8
36932.78	44262.04	256.02	191632.16
19907.38	37301.96	49.04	214340.62
30244.52	52337.48	21.08	211743.92
46037.36	44697.2	18.28	189060.16
300609.46	62532.66	16.26	69140.62
97816.64	59437.72	69826.2	219543.44
79207.38	59296.06	42623.92	152636.64
11663.44	47558.78	134.96	205510.82
53918.46	65963.1	69.22	215562.22
22764.46	89854.84	36.78	243556.92
15014.78	30989.68	53.42	226637.12
6660.98	60339.22	206282.5	204012.3
210123.28	225942.78	6533.06	118923.88
13114.46	119180.3	24986.02	214159.22
27333.34	35864.76	77.1	192627.8
37560.74	49682.7	18.44	182809.12
89260.6	36674.7	29.92	169430.78
12735.06	54750.26	327.0	206381.68
14696.3	46907.94	6.14	203621.62
36909.46	41659.62	14.74	178788.18
2237.64	36878.4	29.66	240894.3
59099.1	65416.82	9.48	153524.6
5012.02	51868.42	47.48	208045.08
17536.14	44604.82	38.14	191227.9
74318.04	62136.58	26.58	141802.8
13324.04	50938.1	27.44	192436.42
21323.64	41935.94	16.98	225181.44
24417.86	45788.44	16.54	191939.16
18508.66	41924.7	34.66	185485.98
2776.28	35338.04	60.1	223322.58
45596.6	43943.7	3296.16	161199.54
60684.08	68509.0	19419.2	174262.72
36680.82	45333.68	1423.9	188624.6
60192.86	44490.82	15.48	149434.84
133452.54	71483.34	249090.58	67855.54
36368.26	53458.36	65.84	171396.54
38555.66	48177.84	16.48	156686.02
5981.78	52869.26	80.74	195092.22
18973.04	34049.46	20.44	182159.06
23733.4	27415.28	7.72	194789.6
64130.94	50354.22	38.12	131023.72
23408.86	40168.84	28.6	166389.7
51858.2	60720.84	18.22	147764.74
378989.44	100518.1	42.54	16976.92
36618.74	32974.4	58.32	158650.54
20373.86	38247.44	20.16	193606.54
24945.1	32567.58	14563.46	179644.86
21129.08	46235.16	41.62	172482.14
30803.1	39832.64	86.28	158931.98
41821.78	33206.06	40.86	154404.3
9174.96	64060.56	58.42	195612.06
16170.48	29181.2	41.56	177405.76
50653.22	52585.86	1.9	160503.02
32885.76	46303.36	12.46	163457.42
36092.68	45582.9	21.14	141017.28
49831.22	53321.1	49.0	137807.68
10029.8	51307.64	13040.56	224703.0
7535.84	110471.72	25495.62	155676.82
42392.48	38821.42	26.28	145230.82
36158.86	47005.6	40.24	146888.3
18121.78	54577.06	151.74	142306.42
66810.88	30589.4	36.66	131749.06
62314.8	41380.0	26328.98	149581.22
33989.76	43031.6	11.96	149139.68
45437.02	100717.36	24115.92	225818.7
26544.86	42468.36	13.02	165448.76
33873.32	67484.28	9.88	188701.52
25841.06	50641.86	625.36	152011.72
37444.58	45027.58	28.34	140044.5
11066.08	40309.32	18.62	174968.98
98841.1	44910.3	34.66	109788.94
5163.58	22323.56	24.56	191181.3
99808.88	62324.5	14.46	95762.16
1028.8	35633.32	48.54	185854.34
174517.56	74223.3	67.86	101091.28
423.32	37140.68	15.62	215973.38
51355.56	52034.78	8.1	124495.56
18972.32	43309.18	34.3	155769.2
33903.32	41238.56	28.82	137958.3
16176.18	27955.82	15740.98	154131.02
32733.98	37330.72	50.66	136732.64
26890.54	24987.04	20007.94	145520.48
17646.46	35860.76	26.62	151545.16
50375.32	40706.94	1713.14	132549.6
61673.38	39101.48	43.72	123898.42
174496.38	31256.24	80346.0	15258.38
24010.82	28865.82	42.44	150585.92
2907.62	38630.86	50.46	178576.06
23967.96	50174.76	113.7	143938.58
41863.26	38800.98	24.08	127655.68
23787.24	92134.22	1862.58	132782.96
18387.5	37245.42	30.7	143827.38
18084.48	36459.52	27.24	155407.76
44204.94	25398.4	2.9	142150.76
4716.14	29909.42	7.64	186160.8
117842.92	99473.58	18.76	116322.74
17989.58	26799.32	35.8	158818.3
25902.42	37108.32	54.58	138513.68
21888.52	26575.64	87.44	147334.4
29750.18	43996.78	121.96	140549.08
225.68	50668.22	40900.74	183439.36
62326.92	41489.52	114414.18	96689.38
68804.68	30140.04	104.12	116446.16
18136.74	44086.1	16.92	134683.24
26264.96	33972.46	31.46	131296.12
24567.84	36427.26	4639.12	132789.78
34309.42	40600.4	84.32	130168.86
19874.92	17398.04	16.0	160155.04
23134.4	42071.14	36.88	135600.58
13529.78	43576.0	13.48	139147.74
37364.02	43590.54	14.74	117403.7
16359.56	33611.9	27.04	144458.5
23802.66	27826.04	7.42	134747.88
8802.22	38761.8	321.02	140555.96
7448.06	47438.5	13800.62	145371.82
35385.48	40832.18	53.16	110671.18
35726.68	73962.38	9.26	116562.68
205172.46	15512.18	6.16	51399.2
10199.16	27560.78	21.58	144946.48
16419.16	32304.34	21.28	143189.22
16102.54	30915.76	26.1	132736.6
25204.04	19299.62	153365.82	54090.52
24536.52	30883.16	14.52	126832.8
6508.0	17573.72	334.28	163591.0
17984.02	29343.34	19.68	135065.96
23886.1	59398.58	65.42	143670.9
9379.56	60051.16	30.76	143567.52
19724.14	32463.02	135.22	128706.62
12094.1	38751.68	126.06	127293.16
9552.94	43549.58	8.9	135102.58
19589.18	38058.16	19.76	125999.9
11174.32	23778.84	49.4	139272.44
23989.12	57796.3	19.2	109497.38
3764.36	49913.5	20.14	149695.0
28455.44	12173.32	146166.66	51661.58
29157.72	28513.6	23.76	118135.92
149554.86	17628.06	7.26	63592.82
5325.48	44563.4	70807.52	169524.6
29608.72	35924.92	38.76	109269.6
27015.82	15836.06	38996.74	103692.38
2121.42	32225.78	79.3	148717.5
12956.4	40043.44	2665.68	124340.48
58394.8	91111.32	51.24	133272.64
24811.76	28602.14	38.72	120530.38
68540.44	24784.36	9252.18	123603.02
3025.52	25962.82	14.0	145712.66
12735.86	23617.1	36.62	131288.42
8794.02	24489.08	778.24	143956.66
35469.42	78402.02	2204.2	86537.36
3000.24	23896.46	11.76	159329.54
5639.04	20265.18	1354.18	141229.6
11492.68	34028.0	47.9	121580.42
12069.9	22417.84	18.74	133798.52
28378.34	31809.22	17.1	106428.34
34228.86	28648.0	49.88	106708.26
850.86	19235.9	117.7	147540.54
26520.58	27893.16	30.28	110718.98
17237.3	19242.88	25.18	124992.64
20245.06	27485.2	26.16	118192.58
30364.16	29212.4	28.62	107876.82
11800.36	31503.4	9.48	119425.76
53307.36	23230.68	38.78	94826.18
14696.22	26689.72	27.86	117885.2
12478.82	39814.18	5860.04	118197.96
25680.96	24138.08	28.62	108416.34
3845.4	32238.14	29261.94	152735.52
7393.82	33041.74	17.76	129233.68
28514.36	28534.56	25.9	105563.18
931.7	29818.66	140.18	130572.46
22301.6	36742.14	5.72	99926.54
27183.58	35767.4	20.18	100055.84
19939.92	22685.94	37.24	119978.9
13106.16	64734.36	78.58	137602.9
14099.84	16378.92	14.78	125926.46
39727.14	30689.56	3407.58	97352.72
22381.0	36762.78	31.16	94152.06
159858.22	29276.48	4.02	57500.28
10631.2	39297.06	26.08	110609.66
18432.66	26764.98	17.28	105451.08
14032.12	18558.08	4149.2	132758.6
8467.66	28549.48	7100.44	112907.42
17250.46	24141.28	7.24	114015.02
26247.24	38170.64	154.9	104488.22
104278.3	42444.02	86.66	51820.02
926.84	17841.5	627.7	141329.96
75295.38	53064.54	4680.92	87405.16
4216.02	14786.24	25.62	130163.12
11871.12	24405.56	23.34	112472.98
8698.1	22878.5	26.08	130444.32
56346.54	36199.94	11.74	76580.78
25753.04	26933.68	215.1	96128.18
12794.4	28154.4	15.14	105948.06
18214.48	15599.48	3419.86	132046.18
19476.5	54743.54	8338.72	138952.24
5795.0	21004.08	23.34	119505.58
20730.18	26017.68	14.72	100355.42
15983.18	29413.24	38.36	97067.22
27867.86	29354.2	26.34	87721.6
1586.9	31508.3	13.02	121597.78
35406.84	18148.8	2731.48	95097.88
12477.1	34910.58	16.8	101846.52
14156.2	33814.34	16.62	104073.84
11123.9	20870.78	57.36	106724.96
16945.54	36056.28	7.12	96851.06
53258.64	38724.12	10.32	71138.92
15053.6	21364.92	103.92	106147.56
21693.38	34593.16	10.62	100510.84
1017.26	32604.1	18.36	109663.28
1308.34	27207.44	76.8	124318.42
21787.2	23286.66	16.78	98455.36
9663.56	24450.42	22087.88	130234.14
9193.98	25710.3	42.24	103716.48
16512.14	35397.2	19.88	88920.78
10977.16	15032.24	12530.52	102180.08
17502.18	23567.96	22.0	101206.86
20029.26	25854.72	7.28	93957.74
31862.48	23138.56	6349.54	91195.42
24801.7	23193.52	37.78	94235.0
3160.94	36173.6	6554.66	139490.8
24269.56	19596.24	21.58	91062.62
16664.98	30018.18	34.6	95923.24
22925.4	30665.08	31.96	80251.56
23611.78	19225.3	60.4	99479.52
13817.88	24632.78	79.66	104900.68
6505.04	47130.56	19143.6	113000.8
15054.42	20297.22	25.64	100197.72
26089.28	20115.38	26.3	89443.04
180.58	9680.48	34.54	151064.4
9827.06	16037.2	16.64	111507.1
30794.4	22673.64	53.58	86345.38
7417.1	16964.14	47.18	113038.58
13000.24	38777.06	26.82	86399.88
24224.76	54385.8	12.84	91349.6
19120.1	20811.44	7.94	97061.52
29530.96	24986.98	12.1	80794.96
214238.62	29106.88	5.32	3074.18
12977.76	27980.84	16.4	96336.0
18144.86	25601.7	24.84	84576.6
7823.26	23878.1	14.04	101237.6
9832.04	24164.6	20.9	93454.46
164934.16	32518.74	95.6	24291.5
15947.5	21549.76	7.34	91553.4
8826.34	20399.3	52.2	97148.16
76707.28	22512.56	7.86	52603.3
2665.24	23772.98	494.74	100385.04
15624.98	23286.52	13.78	85725.72
12116.68	32886.52	91.34	123976.46
16026.38	14615.66	830.94	103911.02
1109.62	30755.36	13.48	112087.54
296.24	14084.96	139225.08	81983.72
18874.72	50873.6	9757.86	102401.82
16081.06	28414.1	6.62	83538.22
12679.8	25136.76	12.18	91195.26
4576.48	12950.24	21.46	104920.82
143889.3	22376.62	35751.32	38551.76
23995.08	18330.7	17.04	81467.18
21026.4	23366.42	7.0	77714.18
43853.14	44703.12	12777.08	99785.66
6180.96	26942.72	32.72	87007.6
10103.56	24411.7	129.08	91087.66
6823.5	75135.6	12428.42	89482.48
18405.34	18628.56	12.14	82890.96
16372.24	20493.34	15.84	83663.58
121988.88	18712.82	63.62	19226.68
19191.08	38464.58	7.54	75283.8
47936.64	41906.1	2.34	72670.92
8864.44	14689.14	10209.08	85294.34
5846.48	17082.62	27.62	93343.28
3657.5	24146.64	673.64	90642.22
7393.56	11141.64	1389.76	106341.04
11272.98	24434.84	29.96	98836.22
10731.88	22691.76	29.44	92003.92
2614.28	11654.8	117.9	109006.02
10325.48	17984.7	380.32	91863.5
9213.0	8666.92	7161.62	100851.46
43628.6	41766.14	31.76	47930.5
33491.38	23830.84	19629.0	59159.78
6277.14	31154.34	2.38	84422.14
9974.7	18077.66	2.02	90290.62
71301.56	13024.48	13639.7	47834.26
22278.38	31243.84	530.4	100113.38
9229.5	39382.82	3635.7	97455.98
35299.74	14684.66	80.92	72301.68
15057.7	19134.52	70.34	76792.44
15313.48	11438.66	5.78	88481.08
6320.66	20048.6	33.24	92099.5
82649.64	36323.48	12.78	53658.1
20971.8	20547.58	4.56	80454.06
17457.6	40834.92	13.24	67532.24
24087.58	15337.16	8154.32	70070.94
7161.76	26080.04	37.2	83618.0
827.56	25798.1	2.7	100573.64
18563.28	23713.72	92.38	68045.62
9634.26	27840.2	11.5	82043.04
25967.82	27558.32	9.1	58173.76
10432.6	15367.7	24.12	81862.58
8221.48	20439.58	32.14	79587.8
14933.26	22048.32	38.04	71239.38
13809.42	20484.7	17.32	77205.56
48354.9	20884.26	24859.08	71889.76
7829.44	17725.1	28.74	79757.72
11141.88	22136.68	21.58	74345.86
24782.58	20468.68	38.48	66384.26
8610.7	13751.46	23.96	86543.88
6198.16	11177.8	8.64	95363.4
33755.88	17272.7	15708.78	62116.64
25174.92	18499.18	43.96	66478.94
5451.6	21978.34	2.76	82653.3
91341.86	35898.6	12.28	30343.26
30848.96	26826.62	11.4	60194.02
9788.6	21359.9	22.2	80136.3
6990.62	19076.18	31.62	77610.58
1604.74	12431.82	179.18	99515.26
47873.94	25272.18	15859.18	76077.7
17809.78	14819.24	158913.72	2216.26
75121.28	14667.6	3.2	37730.92
19530.6	17553.94	19.18	68866.28
11931.62	23405.22	9.3	66834.86
9169.98	15310.62	7659.1	75665.3
56904.64	35306.36	30.56	56606.44
13548.88	21318.78	32.84	67776.5
6526.8	7411.68	27.14	96683.38
14573.6	20173.28	5952.6	67821.52
28122.42	36392.26	13769.32	80833.0
5436.44	14849.4	3217.12	80393.04
14074.0	27079.46	10.08	65941.46
1869.52	31617.04	24.12	79399.32
33211.58	27628.8	3.36	54925.26
10707.88	17720.62	33.0	73539.5
16328.64	19651.74	11.3	68198.32
7678.84	17120.14	58.06	79287.96
7710.08	13265.08	4.66	77764.18
8160.22	15201.04	41.64	85379.1
6745.92	10866.22	11611.42	72827.44
5719.92	23099.22	6510.18	68923.68
43145.86	29300.84	12.4	47047.9
9646.34	22926.34	15.06	69460.26
34983.44	33904.68	927.24	48590.64
47817.28	39833.84	55.0	52293.88
6234.44	8873.44	50.42	98107.7
76653.18	8612.6	13.18	42846.04
25412.22	16403.26	1982.2	57373.32
9730.04	25342.06	11.12	87983.78
6574.8	17106.58	33.04	72897.58
36613.46	21484.48	21.0	49580.06
14835.14	14959.58	72.46	70869.82
14498.42	17430.94	5.78	67984.86
4071.34	20058.56	11.06	75954.04
22567.26	20241.9	2.94	61212.9
9634.92	20100.42	34.7	70454.96
3213.84	14282.42	24.14	81433.6
40937.8	25636.74	1772.88	53223.58
3694.48	7300.26	60.76	94083.5
18112.34	100886.16	27.82	96415.68
7046.5	20711.26	22.14	72514.1
21674.96	15079.54	78.38	64787.12
3198.92	11022.66	376.98	82041.44
23031.7	22508.04	8.9	60492.36
8381.12	21003.38	8.08	76105.42
10720.64	22130.12	10.64	66332.6
114220.14	50904.46	1.5	3414.9
10683.88	13954.7	3619.82	72830.6
21054.46	15241.54	705.34	65327.66
6896.32	17312.46	3062.62	72059.6
73731.44	22359.88	18945.42	24823.26
10403.48	29710.36	12.3	70896.86
14906.4	21916.24	11.36	57391.0
4729.6	11917.44	46.02	76530.94
6685.22	14779.0	20.28	72899.5
25087.44	16959.26	13.86	55116.44
11719.66	12554.6	13.54	68452.2
1803.52	15257.8	174038.3	662.38
545.84	9745.94	256.98	83323.24
14661.6	20210.46	61.0	62221.94
38691.42	14730.62	30.12	49339.84
9325.36	26632.54	39413.92	48624.18
11041.72	12625.28	140.46	74984.54
5789.04	9232.72	14176.16	65587.08
8874.98	15244.28	41.42	65831.32
15150.64	30001.02	7454.98	58423.36
4409.48	11468.18	17.22	75742.12
14369.86	15867.24	3.8	63291.1
8592.56	18695.32	64.4	67019.72
12408.92	14569.54	21.06	68180.48
6163.28	26686.2	69.98	79719.54
29626.72	36640.02	134.1	66464.16
9361.16	14418.72	1166.28	66557.84
27957.64	22010.5	23.48	49022.38
1286.0	22014.9	20.18	73955.92
8709.82	12956.52	11.02	68609.64
50097.9	94265.4	6717.44	41561.26
10404.9	17985.24	5.12	63717.74
25448.16	15424.84	27.06	52072.94
4283.38	19069.84	4624.96	68201.82
13574.3	9862.44	776.84	67031.42
8783.48	6191.8	18.14	73476.58
14092.28	10630.12	1.58	65485.02
10631.32	58081.22	2991.92	50316.54
15713.58	26140.96	38735.18	53473.28
11081.22	4153.66	33825.92	75792.2
5697.5	9734.36	402.78	74129.36
2799.32	10682.08	26.38	76058.22
103401.32	4599.08	35222.08	10082.52
5368.24	15213.2	111.46	67442.1
14853.68	10984.16	2.32	64412.84
835.2	12363.4	8.5	77283.9
2830.24	12011.76	20.12	73761.88
22875.34	24832.52	125.64	48308.5
23816.26	22624.4	10.92	51729.42
6009.14	18298.88	71.46	65886.52
16024.22	19717.08	15.02	51530.68
5078.24	13435.52	97.66	71317.58
15700.04	24203.6	0.94	51636.42
12761.14	8842.52	2718.42	65206.92
4502.56	15151.76	11.8	72544.88
29696.6	15678.96	8.16	45001.28
31610.5	37076.74	21326.7	56866.06
41946.46	23140.2	132.6	60104.74
11250.58	14762.42	32.4	60286.6
15731.38	17031.2	15.2	55725.22
5713.7	11679.9	2024.54	65806.86
29352.76	41112.64	2155.44	38220.16
7211.94	15577.0	7.22	64504.84
3221.72	18424.38	31963.7	51332.2
5645.02	14052.24	75.42	67791.32
15092.66	11454.7	7.62	58896.02
10936.28	22254.92	16.5	54747.3
75.26	8277.38	2426.92	81690.44
19511.0	6800.68	76389.72	11332.6
21117.68	16405.0	6.84	49690.48
32391.32	23153.16	18.7	37920.82
10340.2	19245.58	24.94	57519.28
4288.94	19213.9	13.8	65875.36
43829.0	24604.5	4084.08	36892.42
9012.32	12216.52	28.46	62802.7
24025.4	8620.98	35004.22	39469.4
7436.4	13062.84	108.52	61505.24
8972.46	14865.0	11.76	61426.78
30591.52	14295.64	51.0	42578.84
12781.0	9099.22	1.6	67791.18
10398.54	22174.0	10.92	55169.54
8430.34	15695.32	8.42	59034.92
6640.96	14662.86	32.98	60865.2
10423.86	17011.64	3771.96	53685.54
8223.02	12940.2	51.2	62515.58
13723.08	11285.28	49.86	64830.78
10953.18	16939.04	10.52	55568.26
2321.22	11255.44	11.66	66124.68
16485.62	13466.0	43.32	52080.06
67338.86	25529.04	32.4	15084.7
679.62	21052.7	7177.38	61785.3
18312.38	13756.78	9391.66	41074.18
99.46	14444.14	27.48	69795.92
14503.4	7829.94	2329.88	56145.78
14584.1	20778.7	13711.38	53747.82
12361.22	12506.74	57.84	53544.2
78545.24	16424.96	4.24	21643.56
11743.86	14359.22	26.66	52329.26
28075.76	13904.34	17.14	39714.76
4294.5	15820.74	40.48	60290.28
1302.94	19238.0	8.02	61842.04
4988.82	8978.78	3654.78	62801.62
7081.1	13901.56	41.88	57290.46
23223.24	13080.76	18.36	43483.64
13580.76	14201.5	21.24	50847.5
7510.6	10930.74	1835.74	63661.92
2191.9	12306.64	4.88	61734.58
12594.1	7319.12	9448.74	51017.04
92729.28	12765.0	7.64	6213.08
803.76	12090.58	190997.62	501.04
5877.68	12355.9	52.32	61244.1
4127.06	10099.74	15.94	61269.26
25788.62	16459.14	8195.78	43130.46
7583.36	13657.88	8.12	55038.64
179.48	39467.3	5287.88	62791.34
